Timestamp,Session ID,State Change Event,From State,To State,Intelligence Level,Enemy ID,Alerted,Completed
06/09/2026 19:42:28,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+3:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,3.0,No,
06/09/2026 19:42:28,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+3:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,3.0,No,
06/09/2026 19:42:29,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+3:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,3.0,No,
06/09/2026 19:42:29,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+3:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,3.0,No,
06/09/2026 19:42:30,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+3:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,3.0,No,
06/09/2026 19:42:30,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+2:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,2.0,No,
06/09/2026 19:42:31,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+2:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,2.0,No,
06/09/2026 19:42:31,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+3:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,3.0,No,
06/09/2026 19:42:32,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+3:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,3.0,No,
06/09/2026 19:42:32,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+2:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,2.0,No,
06/09/2026 19:42:33,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+2:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,2.0,No,
06/09/2026 19:42:33,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+2:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,2.0,No,
06/09/2026 19:42:34,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Sound+2:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,2.0,No,
06/09/2026 19:43:56,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+2:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Communication,2.0,No,
06/09/2026 19:43:56,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+2:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Communication,2.0,No,
06/09/2026 19:43:57,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+2:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Communication,2.0,No,
06/09/2026 19:43:57,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+2:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Communication,2.0,No,
06/09/2026 19:43:58,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+2:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Communication,2.0,No,
06/09/2026 19:43:58,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+3:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,3.0,Yes,
06/09/2026 19:43:59,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+1:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,1.0,Yes,
06/09/2026 19:44:00,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,0.0,Yes,
06/09/2026 19:44:00,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+1:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,1.0,Yes,
06/09/2026 19:44:00,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+1:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,1.0,Yes,
06/09/2026 19:44:01,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,0.0,Yes,
06/09/2026 19:44:01,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+3:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,3.0,Yes,
06/09/2026 19:44:02,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+3:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,3.0,Yes,
06/09/2026 19:44:02,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,0.0,Yes,
06/09/2026 19:44:03,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+1:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,1.0,Yes,
06/09/2026 19:44:04,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+1:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,1.0,Yes,
06/09/2026 19:44:04,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+3:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,3.0,Yes,
06/09/2026 19:44:04,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+3:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,3.0,Yes,
06/09/2026 19:44:05,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,0.0,Yes,
06/09/2026 19:44:05,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,0.0,Yes,
06/09/2026 19:44:06,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+3:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,3.0,Yes,
06/09/2026 19:44:06,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+1:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,1.0,Yes,
06/09/2026 19:44:07,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,0.0,Yes,
06/09/2026 19:44:07,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Searching->Patrol+(Alerted),Searching,Patrol,Communication,0.0,Yes,
06/09/2026 19:44:08,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Patrol->Suspicious+(Alerted),Patrol,Suspicious,Communication,0.0,Yes,
06/09/2026 19:44:09,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+0:+Suspicious->Chasing+(Alerted),Suspicious,Chasing,Communication,0.0,Yes,
06/09/2026 19:44:09,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+3:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,3.0,Yes,
06/09/2026 19:44:11,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+1:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,1.0,Yes,
06/09/2026 19:44:12,8a0548aa-52b4-4e4b-b805-691e70b36370,Level:+Communication+2:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Communication,2.0,No,
06/09/2026 19:44:11,8a0548aa-52b4-4e4b-b805-691e70b36370,,,,,,,Yes
06/15/2026 13:55:24,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+0:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,0.0,No,
06/15/2026 13:55:25,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+0:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,0.0,No,
06/15/2026 13:55:25,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+1:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,1.0,No,
06/15/2026 13:55:25,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+3:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,3.0,No,
06/15/2026 13:55:26,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+1:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,1.0,No,
06/15/2026 13:55:27,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+3:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,3.0,No,
06/15/2026 13:55:28,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+1:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,1.0,No,
06/15/2026 13:55:28,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+0:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,0.0,No,
06/15/2026 13:55:29,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+0:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,0.0,No,
06/15/2026 13:55:29,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+3:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,3.0,No,
06/15/2026 13:55:30,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+3:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,3.0,No,
06/15/2026 13:55:31,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+3:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,3.0,No,
06/15/2026 13:55:32,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+3:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,3.0,No,
06/15/2026 13:55:32,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Basic+3:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,3.0,No,
06/15/2026 13:56:23,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Advanced+0:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Advanced,0.0,No,
06/15/2026 13:56:23,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Advanced+0:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Advanced,0.0,No,
06/15/2026 13:56:24,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Advanced+0:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Advanced,0.0,No,
06/15/2026 13:56:24,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Advanced+0:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Advanced,0.0,No,
06/15/2026 13:56:25,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Advanced+0:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Advanced,0.0,No,
06/15/2026 13:59:03,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,0.0,No,
06/15/2026 13:59:04,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,0.0,No,
06/15/2026 13:59:05,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,0.0,No,
06/15/2026 13:59:06,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+1:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,1.0,No,
06/15/2026 13:59:07,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+1:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,1.0,No,
06/15/2026 13:59:07,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+2:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,2.0,No,
06/15/2026 13:59:07,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+2:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,2.0,No,
06/15/2026 13:59:08,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+2:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,2.0,No,
06/15/2026 13:59:09,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+1:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,1.0,No,
06/15/2026 13:59:10,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+2:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,2.0,No,
06/15/2026 13:59:10,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+2:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,2.0,No,
06/15/2026 13:59:11,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+2:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,2.0,No,
06/15/2026 13:59:12,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+1:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,1.0,No,
06/15/2026 13:59:12,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+1:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,1.0,No,
06/15/2026 13:59:13,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+1:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,1.0,No,
06/15/2026 13:59:13,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+2:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,2.0,No,
06/15/2026 13:59:14,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+3:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,3.0,No,
06/15/2026 13:59:15,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+3:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,3.0,No,
06/15/2026 13:59:15,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+1:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,1.0,No,
06/15/2026 13:59:16,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,0.0,No,
06/15/2026 13:59:17,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+3:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,3.0,No,
06/15/2026 13:59:18,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,0.0,No,
06/15/2026 13:59:19,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+1:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,1.0,No,
06/15/2026 13:59:19,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+3:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,3.0,No,
06/15/2026 13:59:20,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,0.0,No,
06/15/2026 13:59:21,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,0.0,No,
06/15/2026 13:59:22,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,0.0,No,
06/15/2026 13:59:22,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+0:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,0.0,No,
06/15/2026 13:59:23,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+3:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,3.0,No,
06/15/2026 13:59:23,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Sound+3:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,3.0,No,
06/15/2026 14:00:07,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+3:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Communication,3.0,No,
06/15/2026 14:00:08,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+1:+Searching->Patrol+(Alerted),Searching,Patrol,Communication,1.0,Yes,
06/15/2026 14:00:08,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+0:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Communication,0.0,No,
06/15/2026 14:00:09,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+3:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Communication,3.0,No,
06/15/2026 14:00:10,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+2:+Patrol->Searching+(Alerted),Patrol,Searching,Communication,2.0,Yes,
06/15/2026 14:00:10,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+3:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Communication,3.0,No,
06/15/2026 14:00:11,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+2:+Searching->Patrol+(Alerted),Searching,Patrol,Communication,2.0,Yes,
06/15/2026 14:00:11,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+3:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Communication,3.0,No,
06/15/2026 14:00:12,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+3:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Communication,3.0,No,
06/15/2026 14:00:13,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+1:+Patrol->Searching+(Alerted),Patrol,Searching,Communication,1.0,Yes,
06/15/2026 14:00:13,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+0:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Communication,0.0,No,
06/15/2026 14:00:14,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+1:+Searching->Patrol+(Alerted),Searching,Patrol,Communication,1.0,Yes,
06/15/2026 14:00:15,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,Level:+Communication+3:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Communication,3.0,No,
06/15/2026 14:00:15,90298ee3-ac1f-4af4-ae46-41cb1fcf0813,,,,,,,Yes
06/08/2026 13:34:47,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Basic 0: Patrol->Chasing (Not Alerted),Patrol,Chasing,Basic,0.0,No,
06/08/2026 13:34:47,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Basic 0: Chasing->Patrol (Not Alerted),Chasing,Patrol,Basic,0.0,No,
06/08/2026 13:34:48,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Basic 2: Patrol->Chasing (Not Alerted),Patrol,Chasing,Basic,2.0,No,
06/08/2026 13:34:48,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Basic 2: Chasing->Patrol (Not Alerted),Chasing,Patrol,Basic,2.0,No,
06/08/2026 13:34:49,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Basic 3: Patrol->Chasing (Not Alerted),Patrol,Chasing,Basic,3.0,No,
06/08/2026 13:34:50,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Basic 1: Patrol->Chasing (Not Alerted),Patrol,Chasing,Basic,1.0,No,
06/08/2026 13:34:50,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Basic 1: Chasing->Patrol (Not Alerted),Chasing,Patrol,Basic,1.0,No,
06/08/2026 13:34:51,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Basic 3: Chasing->Patrol (Not Alerted),Chasing,Patrol,Basic,3.0,No,
06/08/2026 13:41:55,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 0: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,0.0,No,
06/08/2026 13:41:56,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 0: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,0.0,No,
06/08/2026 13:41:56,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 0: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,0.0,No,
06/08/2026 13:41:57,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,1.0,No,
06/08/2026 13:41:57,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,1.0,No,
06/08/2026 13:41:57,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,1.0,No,
06/08/2026 13:41:58,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 0: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,0.0,No,
06/08/2026 13:41:58,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,1.0,No,
06/08/2026 13:41:59,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,1.0,No,
06/08/2026 13:41:59,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,1.0,No,
06/08/2026 13:42:00,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,1.0,No,
06/08/2026 13:42:00,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,1.0,No,
06/08/2026 13:42:01,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,3.0,No,
06/08/2026 13:42:02,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,3.0,No,
06/08/2026 13:42:02,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:42:03,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,3.0,No,
06/08/2026 13:42:04,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,3.0,No,
06/08/2026 13:42:04,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,3.0,No,
06/08/2026 13:42:05,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 2: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,2.0,No,
06/08/2026 13:42:05,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 2: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,2.0,No,
06/08/2026 13:42:05,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 2: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,2.0,No,
06/08/2026 13:42:06,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:42:06,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,1.0,No,
06/08/2026 13:42:07,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,1.0,No,
06/08/2026 13:42:07,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,1.0,No,
06/08/2026 13:42:08,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,3.0,No,
06/08/2026 13:42:08,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 2: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,2.0,No,
06/08/2026 13:42:09,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:42:09,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,1.0,No,
06/08/2026 13:42:10,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,3.0,No,
06/08/2026 13:42:10,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 2: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,2.0,No,
06/08/2026 13:42:11,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,1.0,No,
06/08/2026 13:42:11,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,1.0,No,
06/08/2026 13:42:12,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,1.0,No,
06/08/2026 13:42:12,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:42:12,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,3.0,No,
06/08/2026 13:42:13,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,1.0,No,
06/08/2026 13:42:13,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,1.0,No,
06/08/2026 13:42:14,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 1: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,1.0,No,
06/08/2026 13:42:14,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 0: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,0.0,No,
06/08/2026 13:42:15,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 0: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,0.0,No,
06/08/2026 13:42:15,9720664e-1d66-45c7-8d82-1fbf0b566d60,Level: Sound 3: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,3.0,No,
